food_code,food_name,calorie,carb,protein,fat
D613-597090600-0001,콩나물무침_콩나물_고춧가루,19,1.95,1.64,0.93
D613-597090700-0001,콩나물무침_콩나물_고춧가루제외,19,1.46,1.61,1.15
D613-597110000-0001,콩나물무침_당근,27,2.9,2.3,1.25
D613-597116400-0001,콩나물무침_당근_시금치,23,2.16,2.1,1.17
D613-597160000-0001,콩나물무침_부추,23,2.26,2.1,1.15
D613-597170000-0001,콩나물무침_소금,20,1.9,1.8,1.04
D613-597180000-0001,콩나물무침_시금치,21,1.82,2,1.12
D613-601000000-0001,고사리나물,43,2.08,1.6,3.48
D613-602000000-0001,고춧잎나물,101,12.59,6.9,4.21
D613-603000000-0001,근대나물,50,4.49,2.5,2.87
D613-605000000-0001,도라지나물,39,4.76,0.7,2.09
D613-607050000-0001,모듬배추나물_된장,31,3.69,1.7,1.28
D613-608000000-0001,무나물,36,3.77,0.7,2.13
D613-612000000-0001,배추숙주나물,22,3.58,1.5,0.62
D613-614170000-0001,비름나물_소금,47,4.36,2.7,2.68
D613-615000000-0001,쑥갓나물,19,1.85,1.3,0.95
D613-615030000-0001,쑥갓나물_고춧가루,45,4.43,2.6,2.31
D613-615060000-0001,쑥갓나물_두부,33,2.22,3.1,1.48
D613-619000000-0001,양배추나물,71,8.69,2.2,3.76
D613-623000000-0001,호박나물,38,3.16,0.7,2.71
D614-607000000-0001,골뱅이무침,118,10.06,17.2,1.18
D614-607320000-0001,골뱅이무침_채소,59,8.23,5.54,0.68
D614-608000000-0001,과일샐러드,102,11.19,0.9,6.52
D614-613000000-0001,노각무침,66,9.58,2.2,2.85
D614-616000000-0001,단무지무침,33,4.78,0.82,1.27
D614-617000000-0001,달래무침,82,10.23,3.1,3.88
D614-618000000-0001,더덕무침,111,20.64,2.3,2.76
D614-619000000-0001,도라지생채,78,17.75,2,0.77
D614-619260000-0001,도라지생채_오이,42,9.3,1.32,0.53
D614-620000000-0001,도토리묵무침,53,11.27,0.5,0.67
D614-620320000-0001,도토리묵무침_채소,61,11.77,1.37,1.24
D614-621000000-0001,돌나물,42,8.47,0.96,0.92
D614-626000000-0001,무말랭이무침,61,12.3,2,0.69
D614-626280000-0001,무말랭이무침_오징어,150,21.13,10,2.98
D614-627000000-0001,무생채,32,6.38,0.9,0.63
D614-627210000-0001,무생채_식초,42,8.18,1.18,0.84
D614-627490000-0001,무생채_미역,34,7.57,1.2,0.48
D614-627510000-0001,무생채_액젓,42,8.18,1.2,0.84
D614-634000000-0001,배추 겉절이,40,7.13,1.95,0.95
D614-634000000-0002,배추 겉절이,41,7.35,2,0.97
D614-637000000-0001,부추무침,59,8.31,2.9,2.22
D614-637144300-0001,부추무침_부추_채소,24,3.73,1.02,0.83
D614-637240000-0001,부추무침_양파,19,3.14,1.1,0.48
D614-639000000-0001,상추 겉절이,24,3.92,1.06,0.76
D614-639000000-0002,상추 겉절이,24,3.89,1.1,0.76
D614-640020000-0001,샐러드_감자,163,15.64,2.76,10.17
D614-643000000-0001,얼갈이 겉절이,27,4.71,1.17,0.65
D614-644240000-0001,오이무침_양파,33,6.65,1.3,0.54
D614-644430000-0001,오이무침_달래,28,5.72,1.2,0.45
D614-645140000-0001,오이생채_부추,48,8.94,2.1,1.09
D614-645260000-0001,오이생채_오이,32,6.66,1.32,0.54
D614-645261200-0001,오이생채_오이_달래,28,5.72,1.22,0.45
D614-645262700-0001,오이생채_오이_부추,48,8.93,2.13,1.09
D614-646000000-0001,오이지무침,45,8.12,1.1,1.35
D614-647000000-0001,오징어무침,82,7.68,9.7,1.48
D614-647320000-0001,오징어무침_채소,48,4.92,5.91,0.63
D614-647480000-0001,오징어무침_미나리,107,10.98,13,1.53
D614-648000000-0001,오징어채무침,355,19.55,47.5,8.95
D614-649000000-0001,참나물 겉절이,17,2.43,0.8,0.72
D614-649420000-0001,참나물 겉절이_단감,22,3.41,1,0.75
D614-650000000-0001,청포묵 무침,53,7.48,1.96,2.16
D614-650000000-0002,청포묵 무침,53,7.38,2,2.18
D614-651000000-0001,치커리 겉절이,58,6.18,2.9,3.01
D614-652000000-0001,탕평채,65,6.6,2.4,3.25
D614-655470000-0001,파래무침_무,38,5.56,1.8,1.62
D614-656000000-0001,파무침,38,4.32,1.6,1.97
D614-664000000-0001,감자샐러드,165,15.65,2.8,10.32
D614-665000000-0001,겨자채,128,4.27,7.3,8.76
D614-668000000-0001,달걀 샐러드,96,5.16,5,6.09
D614-670000000-0001,닭고기 샐러드,88,2.82,6.7,5.55
D614-671000000-0001,닭고기냉채,64,5.06,9.6,0.82
D614-672000000-0001,닭튀김 샐러드,79,3.98,3.8,5.3
D614-674000000-0001,두부냉채,78,4.41,8.9,2.84
D614-675000000-0001,마늘쫑장아찌무침,79,17.7,1.3,0.58
D614-676000000-0001,마카로니 샐러드,139,13.77,2.3,8.15
D614-681000000-0001,미나리 초무침,49,7.89,2.1,1.76
D614-686000000-0001,부추 초무침,23,3.66,1.1,0.78
D614-688000000-0001,브로콜리 두부무침,35,6.17,2,0.72
D614-699000000-0001,양배추 겉절이,46,7.87,2,1.38
D614-700000000-0001,양배추 사과 샐러드,136,10.14,0.8,10.74
D614-702000000-0001,양배추부추무침,41,8.01,2.2,0.6
D614-703000000-0001,양배추오이  샐러드,188,8.2,1.8,17.09
D614-704000000-0001,양상추 샐러드,79,4.72,1.7,6.14
D614-705000000-0001,어묵 오이무침,127,18.2,7.7,3.08
D614-707000000-0001,오이 도라지 생채,42,9.31,1.3,0.52
D614-708000000-0001,오이고추 된장무침,32,5.18,1.4,0.91
D614-709000000-0001,오이모듬무침,34,6.89,1.4,0.58
D614-712000000-0001,옥수수샐러드,130,17.53,1.4,6.36
D614-713000000-0001,유채무침,60,12.47,3.4,0.67
D614-714000000-0001,쥐포무침,339,36.45,29.4,8.46
D614-717000000-0001,참치 샐러드,250,2.67,13.6,20.6
D614-718000000-0001,천사채무침,73,2.95,3.3,5.51
D614-720000000-0001,콩나물 느타리무침,45,4.25,3,2.8
D614-721260000-0001,콩나물냉채_오이,59,9.85,3.8,1.3
D614-724000000-0001,햄샐러드,107,13.49,3.6,4.4
D615-672000000-0001,보쌈김치,47,6.64,2.5,1.4
D615-673000000-0001,부추김치,58,6.82,3.1,2.59
D615-678000000-0001,오이김치,39,7.76,2.5,0.29
D615-685000000-0001,섞박지,35,5.04,1.9,1.24
D615-687000000-0001,양배추김치,39,8.29,2.2,0.39
D617-709000000-0001,양파장아찌,63,16.05,0.6,0.03
D618-706000000-0001,짜장소스,101,12.86,4.3,3.71
D618-707000000-0001,카레소스,70,9.75,2.7,2.33
D618-708000000-0001,고춧가루 양념장,140,14.39,5.9,7.19
D618-711000000-0001,양념초장,134,21.8,10.4,1.03
D618-712000000-0001,초간장,72,11.33,6.6,0
D620-757000000-0001,미숫가루(선식)음료,128,27.73,2.9,1.1
D620-758000000-0001,수박화채,42,7.79,1.2,0.87
D624-757000000-0001,감자범벅,93,21.31,2.3,0.05
D701-003000000-0001,곤드레밥,124,26.8,2.2,0.94
D701-006000000-0001,기장밥,118,25.75,2.25,0.18
D701-006470000-0001,기장밥_찹쌀,119,25.52,2.4,0.37
D701-007000000-0001,김밥,157,29.79,4.7,1.83
D701-007280000-0001,김밥_소고기,110,17.46,4.1,2.3
D701-007450000-0001,김밥_참치,128,17.49,5.3,3.93
D701-007480000-0001,김밥_채소,105,18.08,3.3,1.96
D701-011000000-0001,돌솥 비빔밥,101,17.46,3.4,1.78
D701-015000000-0001,묵밥,70,12.99,2.6,0.74
D701-016000000-0001,보리밥,118,25.78,2.2,0.18
D701-017030000-0001,볶음밥_계란,164,26.2,5.8,3.48
D701-017071500-0001,볶음밥_김치_돼지고기,121,22.36,3.2,1.7
D701-017260000-0001,볶음밥_새우,91,15.92,3.1,1.31
D701-017455900-0001,볶음밥_참치_김치,142,23.26,6.2,2.16
D701-017480000-0001,볶음밥_채소,115,21.37,2.9,1.69
D701-017550000-0001,볶음밥_해물,104,14.77,5.2,2.3
D701-017630000-0001,볶음밥_햄,126,23.6,3,1.74
D701-018000000-0001,비빔밥,112,17.69,3.7,2.74
D701-018373500-0001,비빔밥_열무_양념장,114,21.69,3.16,1.57
D701-018450000-0001,비빔밥_참치,122,15.64,5.4,3.89
D701-018453500-0001,비빔밥_참치_양념장,81,14.84,3.14,0.93
D701-019000000-0001,삼각김밥,183,30.8,5.2,3.83
D701-021000000-0001,수수밥,120,26.3,2.21,0.17
D701-023000000-0001,알밥,86,16.25,2.4,1.08
D701-026000000-0001,영양돌솥밥,131,27.9,2.9,0.53
D701-027000000-0001,오곡밥,166,34.21,4.4,0.69
D701-028000000-0001,오므라이스,107,18.69,2.9,1.88
D701-030000000-0001,율무밥,118,25.56,2.2,0.17
D701-032000000-0001,잡곡밥,109,23.37,2.2,0.4
D701-032600000-0001,잡곡밥_보리,137,28.75,3.1,0.65
D701-032606900-0001,잡곡밥_보리_흑미,135,28.32,3,0.62
D701-032620000-0001,잡곡밥_서리태,134,27.35,3.4,0.81
D701-032640000-0001,잡곡밥_현미,133,27.88,3,0.65
D701-033000000-0001,잡채밥,107,20.43,2.8,1.3
D701-035000000-0001,주먹밥,135,25.52,2.3,2.09
D701-036000000-0001,짜장밥,139,26.19,3.74,1.81
D701-037000000-0001,짬뽕밥,110,18.13,4.5,1.84
D701-038000000-0001,차조밥,119,25.73,2.19,0.22
D701-044140000-0001,카레라이스_돼지고기,100,18.4,2.64,1.59
D701-044146300-0001,카레라이스_돼지고기_모듬채소,99,18.44,2.7,1.52
D701-046000000-0001,콩나물 국밥,60,10.69,2.6,0.73
D701-047280000-0001,콩나물밥_소고기,131,25.47,3.9,1.14
D701-047350000-0001,콩나물밥_양념장,110,21.8,3.17,0.92
D701-049000000-0001,하이라이스,111,21.33,2.7,1.29
D701-050000000-0001,현미밥,121,25.91,2.3,0.38
D701-050330000-0001,현미밥_쌀,120,26.15,2.15,0.2
D701-051450000-0001,회덮밥_참치,79,14.17,3.8,0.58
D701-052000000-0001,흑미밥,118,25.85,2.12,0.18
D701-053000000-0001,감자밥,130,28.45,2.4,0.14
D701-054000000-0001,강낭콩밥,112,23.99,2.3,0.34
D701-055000000-0001,검정콩밥,121,24.31,3.2,0.8
D701-056000000-0001,고구마밥,139,30.47,2.3,0.35
D701-060000000-0001,낙지 덮밥,92,16.1,3.8,1.23
D701-061000000-0001,낙지 비빔밥,88,14.72,4.3,1.31
D701-062000000-0001,닭고기 덮밥,97,16.4,5.3,0.7
D701-063000000-0001,돼지머리국밥,68,11.03,2.2,1.48
D701-065000000-0001,모듬 초밥,188,28.9,9.8,2.93
D701-070570000-0001,소고기 국밥_내장,62,11.02,2.2,0.75
D701-071000000-0001,소고기 덮밥,109,14.39,5.7,2.78
D701-074000000-0001,열무 비빔밥,89,16.86,2.3,1.14
D701-075000000-0001,오징어 덮밥,65,11.88,3.3,0.25
D701-075480000-0001,오징어 덮밥_채소,91,14.49,5.1,1.33
D701-076000000-0001,옥수수밥,170,36.22,3.5,0.76
D701-077000000-0001,완두콩밥,157,33.51,3.2,0.45
D701-078000000-0001,유부 초밥,199,27.48,5.8,6.72
D701-082000000-0001,채소밥,115,23.27,2.6,0.92
D701-083000000-0001,팥밥,119,25.37,2.6,0.34
D701-085000000-0001,혼합잡곡밥,118,25.63,2.3,0.22
D702-077000000-0001,계란빵,158,27.72,5.9,1.81
D702-120000000-0001,피자,128,15.57,6.3,4.11
D702-123000000-0001,햄버거,229,19.35,8,12.79
D702-123450000-0001,햄버거_돼지고기,204,19.35,9.1,9.69
D702-123460000-0001,햄버거_치킨,123,13.92,7.5,4.06
D702-125000000-0001,호떡,147,20.14,2.7,5.91
D702-143000000-0001,감자샐러드 샌드위치,108,13.39,3.1,4.73
D702-144000000-0001,소고기 샌드위치,195,20.03,7.1,9.6
D702-149000000-0001,햄샌드위치,192,19.19,5.4,10.38
D703-142000000-0001,국수,54,8.94,2.2,0.75
D703-142350000-0001,국수_열무김치,69,11.72,2.2,1.22
D703-145040000-0001,떡국_굴,90,16.69,4,1.33
D703-145090000-0001,떡국_달걀,43,8.78,1.19,0.4
D703-145320000-0001,떡국_소고기,108,21.14,2.9,1.24
D703-145321100-0001,떡국_소고기_달걀,87,15.87,3.3,1.16
D703-146000000-0001,떡만두국,49,7.71,1.9,1.14
D703-146010000-0001,떡만두국_고기만두,69,11.89,2.46,1.34
D703-146060000-0001,떡만두국_김치만두,86,14.7,3.1,1.72
D703-148000000-0001,라면,79,12.19,1.5,2.52
D703-148090000-0001,라면_달걀,95,13.16,2.6,3.32
D703-148550000-0001,라면_어묵,63,9.18,1.5,2.09
D703-151010000-0001,만두국_고기만두,44,5.44,2.24,1.48
D703-151060000-0001,만두국_김치만두,66,7.63,3.7,2.34
D703-160050000-0001,수제비_김치,67,12.81,2.6,0.29
D703-161000000-0001,스파게티,100,18.69,3.2,1.52
D703-161230000-0001,스파게티_미트소스,108,18.58,4.34,1.84
D703-161490000-0001,스파게티_토마토소스,116,22.5,3.56,1.38
D703-162000000-0001,쌀국수,66,12.32,2.3,0.86
D703-164000000-0001,우동,61,11.22,1.86,0.72
D703-168000000-0001,자장면,126,22.05,4,2.05
D703-169000000-0001,잔치국수,63,12.03,1.99,0.55
D703-172000000-0001,짬뽕,61,9.65,2.8,1.08
D703-173000000-0001,쫄면,121,24.73,3.44,0.8
D703-174000000-0001,칼국수,97,20.03,2.7,0.29
D703-174100000-0001,칼국수_닭고기,53,7.69,4.1,0.48
D703-174240000-0001,칼국수_바지락,47,8.27,2.1,0.53
D703-174320000-0001,칼국수_소고기,59,8.09,2,1.93
D703-174500000-0001,칼국수_해물,78,14.74,3.1,0.39
D703-175000000-0001,콩국수,113,17.94,5.3,1.94
D703-179000000-0001,고기만두,114,16.96,5.9,2.16
D703-180000000-0001,군만두,219,25.22,8.5,9.25
D703-181000000-0001,김치 고기만두,294,42.4,16.2,5.23
D703-182000000-0001,김치만두,28,3.4,1.8,0.72
D703-183000000-0001,나폴리탄 스파게티,116,22.5,3.6,1.38
D703-184000000-0001,막국수,83,15.71,3.4,0.71
D703-185000000-0001,만두탕수,85,11.04,2.9,3.28
D703-186000000-0001,모밀국수,154,31.06,6,0.51
D703-187000000-0001,물냉면,78,13.24,4,0.85
D703-187560000-0001,물냉면_열무,95,16.41,4.7,0.95
D703-188000000-0001,물만두,97,13.08,6.7,2.34
D703-189000000-0001,미트 스파게티,109,18.59,4.3,1.97
D703-190520000-0001,바지락 수제비_감자,43,7.52,1.7,0.49
D703-191000000-0001,볶음 우동,57,5.99,2.1,2.65
D703-192000000-0001,비빔냉면,96,16.81,4.2,1.22
D703-193000000-0001,어묵 우동,61,11.22,1.9,0.72
D703-195000000-0001,장국국수,71,10.64,3.1,1.45
D703-197000000-0001,짜장면,117,22.06,4,2.06
D703-200000000-0001,해물 스파게티,82,12.76,4.8,1.13
D704-181000000-0001,닭죽,111,18.13,7.7,0.55
D704-181090000-0001,닭죽_채소,111,16.57,5.56,2.05
D704-191000000-0001,전복죽,139,21.66,3.6,3.63
D704-193000000-0001,참치죽,59,8.67,2.7,1.39
D704-194000000-0001,채소죽,74,15.77,1.8,0.24
D704-194150000-0001,채소죽_달걀,61,9.88,1.4,1.69
D704-195000000-0001,팥죽,83,17.12,3,0.18
D704-197000000-0001,호박죽,43,9.7,0.8,0.17
D704-199000000-0001,감자스프,100,12.06,2.7,4.33
D704-201000000-0001,대합죽,136,21.76,3.2,3.49
D704-202000000-0001,들깨죽,152,21.16,3.7,5.83
D704-203000000-0001,땅콩죽,146,24.78,3.9,3.31
D704-208000000-0001,잡곡죽,81,14.21,3.5,1.17
D704-211000000-0001,홍합 소고기죽,130,17.83,6.2,3.33
D704-212000000-0001,흰죽,64,13.49,1.2,0.28
D705-199000000-0001,갈비탕,75,2.32,4.4,5.02
D705-200000000-0001,감자국,21,4.59,0.85,0.1
D705-200240000-0001,감자국_소고기,39,4.02,2.1,1.58
D705-203000000-0001,곰탕,140,12.67,7.5,5.94
D705-204120000-0001,굴국_두부,18,0.98,2,0.65
D705-205000000-0001,김치국,14,1.73,0.9,0.41
D705-205060000-0001,김치국_김치,12,2.15,0.67,0.15
D705-205061700-0001,김치국_김치_두부,18,1.86,1.52,0.59
D705-205370000-0001,김치국_콩나물,8,1.08,0.6,0.18
D705-210000000-0001,달걀국,19,0.87,1.67,0.9
D705-212000000-0001,닭고기육개장,28,1.52,2.64,1.32
D705-213000000-0001,닭곰탕,48,3.32,4.3,1.83
D705-214000000-0001,닭백숙,102,12.78,10.1,0.69
D705-216050000-0001,된장국_근대,12,1.65,0.93,0.29
D705-216120000-0001,된장국_두부,26,2.14,2.29,0.99
D705-216180000-0001,된장국_배추,17,2.22,1.33,0.47
D705-216270000-0001,된장국_시금치,14,2.11,1.18,0.33
D705-216280000-0001,된장국_시래기,13,1.89,0.92,0.3
D705-216300000-0001,된장국_아욱,19,2.9,1.51,0.4
D705-216310000-0001,된장국_얼갈이배추,11,1.57,0.87,0.29
D705-216350000-0001,된장국_유부,25,1.53,1.76,1.33
D705-217000000-0001,들깨국,15,1.66,0.63,0.76
D705-219000000-0001,무국,7,1.28,0.26,0.17
D705-219130000-0001,무국_들깨,15,1.63,0.6,0.76
D705-219240000-0001,무국_소고기,39,1.95,2.6,2.19
D705-219244700-0001,무국_소고기_콩나물,36,2.16,2.9,1.83
D705-219520000-0001,무국_어묵,22,2.62,1.9,0.4
D705-222000000-0001,미소된장국,21,2.04,1.58,0.83
D705-223000000-0001,미역국,10,0.88,0.8,0.58
D705-223200000-0001,미역국_북어,11,0.77,1.8,0.26
D705-223240000-0001,미역국_소고기,17,0.7,1.45,1.05
D705-223420000-0001,미역국_홍합,9,0.85,1.11,0.25
D705-224000000-0001,미역냉국,26,2.58,0.9,1.65
D705-224320000-0001,미역냉국_오이,11,2.7,0.5,0.11
D705-224320400-0001,미역냉국_오이_고추,14,3.11,0.6,0.19
D705-225000000-0001,배추국,9,0.89,1.3,0.1
D705-226150000-0001,북어국_무,30,0.97,4.5,0.82
D705-226151700-0001,북어국_무_두부,25,1.01,3.4,0.74
D705-226370000-0001,북어국_콩나물,15,0.99,1.85,0.47
D705-226480000-0001,북어국_달걀,32,0.89,4.9,0.91
D705-227000000-0001,사골국,35,2.94,1.8,1.67
D705-228000000-0001,삼계탕,46,5.17,5.2,0.34
D705-229000000-0001,새우탕,40,2.51,6.2,0.56
D705-231000000-0001,설렁탕,37,4.08,2.1,1.24
D705-232000000-0001,소고기육개장,25,1.49,1.91,1.41
D705-234000000-0001,순대국,55,6.98,2.9,1.82
D705-237030000-0001,어묵국(어묵탕)_고춧가루 제외,21,2.92,1.4,0.48
D705-241000000-0001,오이냉국,17,3.59,0.57,0.21
D705-242000000-0001,오징어국,25,1.6,3.71,0.39
D705-245080000-0001,육개장_닭고기,28,1.46,2.7,1.33
D705-245240000-0001,육개장_소고기,26,1.41,1.9,1.42
D705-245500000-0001,육개장_돼지고기,46,3.47,5.8,1.23
D705-248000000-0001,재첩국,19,1.06,2.3,0.62
D705-253020000-0001,콩나물국_고춧가루,7,0.93,0.8,0.22
D705-253380000-0001,콩나물국_콩나물만,7,0.95,0.79,0.22
D705-253450000-0001,콩나물국_고추,9,1.12,1.1,0.3
D705-253530000-0001,콩나물국_청양고추,8,0.97,0.9,0.25
D705-255000000-0001,토란국,34,3.56,1.9,1.45
D705-260000000-0001,가지냉국,19,3.42,1.1,0.39
D705-261000000-0001,감자 된장국,22,3.31,1.4,0.32
D705-262000000-0001,감자 호박된장국,25,3.51,2.1,0.43
D705-263000000-0001,건새우 미역국,27,0.92,3.8,1.04
D705-264000000-0001,고디국(다슬기맑은국),17,1.57,1.4,0.71
D705-265000000-0001,굴 미역국,16,1.9,1.9,0.47
D705-266000000-0001,근대 된장국,12,1.66,0.9,0.29
D705-268000000-0001,김치 된장국,15,1.97,1.1,0.38
D705-269000000-0001,김치 콩나물국,10,1.12,1.2,0.24
D705-270000000-0001,꼬리곰탕,113,6.99,6.9,6.15
D705-272000000-0001,동태국,29,1.56,4.2,0.62
D705-273000000-0001,냉이 된장국,20,2.46,2.1,0.43
D705-276000000-0001,닭고기 미역국,21,0.71,3.2,0.74
D705-277000000-0001,대합 미역국,7,0.67,0.7,0.22
D705-279000000-0001,두부 된장국,26,2.12,2.3,0.99
D705-279350000-0001,두부 된장국_유부,25,1.54,1.8,1.33
D705-280000000-0001,두부국,19,1.25,1.8,0.83
D705-282000000-0001,메밀묵국,65,12.03,1.6,1.27
D705-283000000-0001,멸치 미역국,9,0.71,1.1,0.38
D705-285000000-0001,무 된장국,19,2.14,1.6,0.42
D705-286000000-0001,무 북어국,27,1.05,4.1,0.7
D705-289000000-0001,바지락 미역국,13,1.22,1.9,0.28
D705-290000000-0001,바지락국,17,0.74,2.2,0.51
D705-291000000-0001,배추 된장국,17,2.28,1.3,0.48
D705-291240000-0001,배추 된장국_소고기,30,2.18,2.9,1.1
D705-293000000-0001,버섯국,42,2.71,3.3,2.43
D705-294000000-0001,뼈다귀해장국,21,0.96,2.7,0.63
D705-295000000-0001,삼색 오이냉국,17,3.52,0.6,0.21
D705-296000000-0001,새우젓국,23,2.31,2,0.72
D705-298000000-0001,선짓국,45,3.53,3.9,1.9
D705-299000000-0001,소고기 두부국,34,0.62,2.8,2.18
D705-301000000-0001,소고기 미역국,17,0.59,1.5,1.05
D705-303000000-0001,시금치 된장국,15,2.12,1.2,0.33
D705-304000000-0001,시래기 된장국,13,1.9,0.9,0.3
D705-306000000-0001,아욱 된장국,19,2.89,1.5,0.4
D705-307170000-0001,애호박 감자된장국_바지락,24,3.39,1.9,0.33
D705-308000000-0001,애호박 된장국,23,3.18,2,0.48
D705-310000000-0001,어묵국,50,6.34,3.9,1.19
D705-312000000-0001,어묵탕,21,2.86,1.4,0.48
D705-312020000-0001,어묵탕_고춧가루,36,4.64,2.5,0.89
D705-313000000-0001,얼갈이 된장국,11,1.56,0.9,0.29
D705-314000000-0001,열무 된장국,20,2.04,2.1,0.5
D705-315000000-0001,오이 미역냉국,13,2.91,0.7,0.21
D705-316000000-0001,올갱이해장국,41,3.54,4,1.35
D705-317150000-0001,유부 된장국_무,79,2.72,5.2,5.21
D705-318000000-0001,조개 미역국,11,0.97,1.5,0.24
D705-320000000-0001,참치 미역국,28,0.75,2.7,1.75
D705-322000000-0001,콩나물 된장국,23,2.07,2.8,0.68
D705-323460000-0001,콩나물 선짓국_낙지,21,1.79,3.1,0.34
D705-324000000-0001,콩나물 황태국,30,0.99,4.6,0.87
D705-325000000-0001,해물 된장국,38,1.94,5.9,0.65
D705-326000000-0001,호박 된장국,17,2.17,1.2,0.4
D705-328000000-0001,홍합 무국,23,1.3,2.5,0.85
D705-329000000-0001,홍합 미역국,9,0.74,1.1,0.25
D705-330000000-0001,홍합국(홍합탕),17,0.75,2.8,0.24
D706-259000000-0001,갈치찌개,39,2.4,3.9,1.56
D706-260000000-0001,감자탕,67,3.37,4.66,3.96
D706-262000000-0001,고등어찌개,38,2.02,3.5,1.69
D706-266000000-0001,김치찌개,19,2.33,1.2,0.53
D706-266050000-0001,김치찌개_꽁치,45,2.06,4.1,2.21
D706-266100000-0001,김치찌개_돼지고기,41,2.6,3.74,1.77
D706-266101700-0001,김치찌개_돼지고기_두부,35,2.36,3.3,1.33
D706-266200000-0001,김치찌개_어묵,43,4.28,2.9,1.6
D706-266250000-0001,김치찌개_참치,39,2.44,4.69,1.12
D706-266280000-0001,김치찌개_햄,44,4.65,2.7,1.68
D706-266360000-0001,김치찌개_삼겹살,78,2.98,3.5,5.56
D706-268000000-0001,꽃게탕,31,2.12,4.9,0.28
D706-273000000-0001,동태찌개,44,3.91,5.5,0.81
D706-274000000-0001,돼지고기찌개,57,2.74,4.1,3.14
D706-275130000-0001,된장찌개_바지락,45,4.88,3.7,1.22
D706-275180000-0001,된장찌개_소고기,44,4.94,2.7,1.52
